County,County code,Date,Fuel type,Region,Count,Count/population,Count/population (delta cf. prev. year)
Ekerö,125,1/1/2015,Electric hybrids,Stockholms län,33,0.001222947,0.000810931
Ekerö,125,1/1/2015,Electricty,Stockholms län,14,0.000518826,0.000369002
Ekerö,125,1/1/2015,Ethanol,Stockholms län,0,0,0
Ekerö,125,1/1/2015,Gas,Stockholms län,267,0.009894752,0.002291187
Ekerö,125,1/1/2015,NG,Stockholms län,3,0.000111177,-0.000188471
Ekerö,125,1/1/2015,Plug-in hybrids,Stockholms län,8,0.000296472,-0.000115544
Ekerö,125,1/1/2016,Diesel,Stockholms län,261,0.009523462,-0.000223054
Ekerö,125,1/1/2016,Electric hybrids,Stockholms län,34,0.001240604,1.77E-05
Ekerö,125,1/1/2016,Electricty,Stockholms län,13,0.000474349,-4.45E-05
Ekerö,125,1/1/2016,Ethanol,Stockholms län,2,7.30E-05,7.30E-05
Ekerö,125,1/1/2016,Gas,Stockholms län,299,0.01091002,0.001015267
Ekerö,125,1/1/2016,NG,Stockholms län,0,0,-0.000111177
Ekerö,125,1/1/2016,Plug-in hybrids,Stockholms län,16,0.000583814,0.000287342
Ekerö,125,1/1/2017,Diesel,Stockholms län,188,0.006774042,-0.00274942
Ekerö,125,1/1/2017,Electric hybrids,Stockholms län,28,0.0010089,-0.000231704
Ekerö,125,1/1/2017,Electricty,Stockholms län,21,0.000756675,0.000282326
Ekerö,125,1/1/2017,Ethanol,Stockholms län,1,3.60E-05,-3.69E-05
Ekerö,125,1/1/2017,Gas,Stockholms län,267,0.009620582,-0.001289438
Ekerö,125,1/1/2017,NG,Stockholms län,0,0,0
Ekerö,125,1/1/2017,Plug-in hybrids,Stockholms län,10,0.000360321,-0.000223492
Ekerö,125,1/1/2018,Diesel,Stockholms län,112,0.003956479,-0.002817564
Ekerö,125,1/1/2018,Electric hybrids,Stockholms län,54,0.001907588,0.000898688
Ekerö,125,1/1/2018,Electricty,Stockholms län,29,0.001024445,0.00026777
Ekerö,125,1/1/2018,Ethanol,Stockholms län,0,0,-3.60E-05
Ekerö,125,1/1/2018,Gas,Stockholms län,310,0.010950968,0.001330386
Ekerö,125,1/1/2018,NG,Stockholms län,1,3.53E-05,3.53E-05
Ekerö,125,1/1/2018,Plug-in hybrids,Stockholms län,28,0.00098912,0.000628798
Ekerö,125,1/1/2019,Diesel,Stockholms län,119,0.004147787,0.000191308
Ekerö,125,1/1/2019,Electric hybrids,Stockholms län,59,0.002056466,0.000148878
Ekerö,125,1/1/2019,Electricty,Stockholms län,73,0.002544441,0.001519995
Ekerö,125,1/1/2019,Ethanol,Stockholms län,0,0,0
Ekerö,125,1/1/2019,Gas,Stockholms län,323,0.011258278,0.00030731
Ekerö,125,1/1/2019,NG,Stockholms län,4,0.000139421,0.000104096
Ekerö,125,1/1/2019,Plug-in hybrids,Stockholms län,50,0.001742768,0.000753648
Ekerö,125,1/1/2020,Diesel,Stockholms län,76,0.00263167,-0.001516117
Ekerö,125,1/1/2020,Electric hybrids,Stockholms län,39,0.001350462,-0.000706003
Ekerö,125,1/1/2020,Electricty,Stockholms län,101,0.003497351,0.00095291
Ekerö,125,1/1/2020,Ethanol,Stockholms län,0,0,0
Ekerö,125,1/1/2020,Gas,Stockholms län,225,0.007791129,-0.00346715
Ekerö,125,1/1/2020,NG,Stockholms län,1,3.46E-05,-0.000104794
Ekerö,125,1/1/2020,Plug-in hybrids,Stockholms län,97,0.003358842,0.001616075
Ekerö,125,1/1/2021,Diesel,Stockholms län,54,0.001855925,-0.000775745
Ekerö,125,1/1/2021,Electric hybrids,Stockholms län,42,0.001443497,9.30E-05
Ekerö,125,1/1/2021,Electricty,Stockholms län,201,0.006908166,0.003410815
Ekerö,125,1/1/2021,Ethanol,Stockholms län,2,6.87E-05,6.87E-05
Ekerö,125,1/1/2021,Gas,Stockholms län,191,0.006564476,-0.001226652
Ekerö,125,1/1/2021,NG,Stockholms län,0,0,-3.46E-05
Ekerö,125,1/1/2021,Plug-in hybrids,Stockholms län,121,0.004158647,0.000799805
Huddinge,126,1/1/2013,Diesel,Stockholms län,1186,0.011564301,0
Huddinge,126,1/1/2013,Electric hybrids,Stockholms län,111,0.001082325,0
Huddinge,126,1/1/2013,Electricty,Stockholms län,14,0.000136509,0
Huddinge,126,1/1/2013,Ethanol,Stockholms län,10,9.75E-05,0
Huddinge,126,1/1/2013,Gas,Stockholms län,1115,0.010872003,0
Huddinge,126,1/1/2013,NG,Stockholms län,46,0.000448531,0
Huddinge,126,1/1/2013,Plug-in hybrids,Stockholms län,20,0.000195014,0
Huddinge,126,1/1/2014,Diesel,Stockholms län,1177,0.011297212,-0.000267089
Huddinge,126,1/1/2014,Electric hybrids,Stockholms län,248,0.002380381,0.001298056
Huddinge,126,1/1/2014,Electricty,Stockholms län,13,0.000124778,-1.17E-05
Huddinge,126,1/1/2014,Ethanol,Stockholms län,8,7.68E-05,-2.07E-05
Huddinge,126,1/1/2014,Gas,Stockholms län,1108,0.010634928,-0.000237075
Huddinge,126,1/1/2014,NG,Stockholms län,169,0.001622115,0.001173583
Huddinge,126,1/1/2014,Plug-in hybrids,Stockholms län,54,0.000518309,0.000323295
Huddinge,126,1/1/2015,Diesel,Stockholms län,1415,0.013436393,0.002139181
Huddinge,126,1/1/2015,Electric hybrids,Stockholms län,452,0.004292049,0.001911668
Huddinge,126,1/1/2015,Electricty,Stockholms län,24,0.000227896,0.000103118
Huddinge,126,1/1/2015,Ethanol,Stockholms län,2,1.90E-05,-5.78E-05
Huddinge,126,1/1/2015,Gas,Stockholms län,1430,0.013578828,0.0029439
Huddinge,126,1/1/2015,NG,Stockholms län,75,0.000712176,-0.000909938
Huddinge,126,1/1/2015,Plug-in hybrids,Stockholms län,95,0.00090209,0.000383781
Huddinge,126,1/1/2016,Diesel,Stockholms län,1427,0.013269728,-0.000166665
Huddinge,126,1/1/2016,Electric hybrids,Stockholms län,443,0.004119474,-0.000172575
Huddinge,126,1/1/2016,Electricty,Stockholms län,17,0.000158084,-6.98E-05
Huddinge,126,1/1/2016,Ethanol,Stockholms län,4,3.72E-05,1.82E-05
Huddinge,126,1/1/2016,Gas,Stockholms län,1686,0.015678179,0.00209935
Huddinge,126,1/1/2016,NG,Stockholms län,30,0.000278971,-0.000433205
Huddinge,126,1/1/2016,Plug-in hybrids,Stockholms län,130,0.001208875,0.000306785
Huddinge,126,1/1/2017,Diesel,Stockholms län,1937,0.017608611,0.004338883
Huddinge,126,1/1/2017,Electric hybrids,Stockholms län,287,0.00260902,-0.001510454
Huddinge,126,1/1/2017,Electricty,Stockholms län,31,0.00028181,0.000123727
Huddinge,126,1/1/2017,Ethanol,Stockholms län,0,0,-3.72E-05
Huddinge,126,1/1/2017,Gas,Stockholms län,1694,0.01539958,-0.000278599
Huddinge,126,1/1/2017,NG,Stockholms län,36,0.000327264,4.83E-05
Huddinge,126,1/1/2017,Plug-in hybrids,Stockholms län,360,0.003272638,0.002063763
Huddinge,126,1/1/2018,Diesel,Stockholms län,1323,0.011841893,-0.005766717
Huddinge,126,1/1/2018,Electric hybrids,Stockholms län,319,0.002855302,0.000246282
Huddinge,126,1/1/2018,Electricty,Stockholms län,39,0.000349081,6.73E-05
Huddinge,126,1/1/2018,Ethanol,Stockholms län,2,1.79E-05,1.79E-05
Huddinge,126,1/1/2018,Gas,Stockholms län,2094,0.018742951,0.003343371
Huddinge,126,1/1/2018,NG,Stockholms län,56,0.000501244,0.00017398
Huddinge,126,1/1/2018,Plug-in hybrids,Stockholms län,260,0.002327205,-0.000945433
Huddinge,126,1/1/2019,Diesel,Stockholms län,716,0.006344818,-0.005497075
Huddinge,126,1/1/2019,Electric hybrids,Stockholms län,377,0.003340777,0.000485475
Huddinge,126,1/1/2019,Electricty,Stockholms län,104,0.000921594,0.000572513
Huddinge,126,1/1/2019,Ethanol,Stockholms län,6,5.32E-05,3.53E-05
Huddinge,126,1/1/2019,Gas,Stockholms län,1639,0.014523961,-0.00421899
Huddinge,126,1/1/2019,NG,Stockholms län,41,0.000363321,-0.000137924
Huddinge,126,1/1/2019,Plug-in hybrids,Stockholms län,205,0.001816603,-0.000510602
Huddinge,126,1/1/2020,Diesel,Stockholms län,391,0.003453026,-0.002891791
Huddinge,126,1/1/2020,Electric hybrids,Stockholms län,339,0.0029938,-0.000346977
Huddinge,126,1/1/2020,Electricty,Stockholms län,218,0.001925217,0.001003623
Huddinge,126,1/1/2020,Ethanol,Stockholms län,2,1.77E-05,-3.55E-05
Huddinge,126,1/1/2020,Gas,Stockholms län,1140,0.010067648,-0.004456314
Huddinge,126,1/1/2020,NG,Stockholms län,4,3.53E-05,-0.000327995
Huddinge,126,1/1/2020,Plug-in hybrids,Stockholms län,524,0.004627585,0.002810982
Huddinge,126,1/1/2021,Diesel,Stockholms län,332,0.002913533,-0.000539493
Huddinge,126,1/1/2021,Electric hybrids,Stockholms län,314,0.00275557,-0.00023823
Huddinge,126,1/1/2021,Electricty,Stockholms län,510,0.004475608,0.002550391
Huddinge,126,1/1/2021,Ethanol,Stockholms län,22,0.000193065,0.000175403
Huddinge,126,1/1/2021,Gas,Stockholms län,993,0.008714272,-0.001353376
Huddinge,126,1/1/2021,NG,Stockholms län,11,9.65E-05,6.12E-05
Huddinge,126,1/1/2021,Plug-in hybrids,Stockholms län,598,0.00524787,0.000620284
Botkyrka,127,1/1/2013,Diesel,Stockholms län,464,0.005298013,0
Botkyrka,127,1/1/2013,Electric hybrids,Stockholms län,63,0.000719342,0
Botkyrka,127,1/1/2013,Electricty,Stockholms län,6,6.85E-05,0
Botkyrka,127,1/1/2013,Ethanol,Stockholms län,4,4.57E-05,0
Botkyrka,127,1/1/2013,Gas,Stockholms län,568,0.006485499,0
Botkyrka,127,1/1/2013,NG,Stockholms län,87,0.000993377,0
Botkyrka,127,1/1/2013,Plug-in hybrids,Stockholms län,5,5.71E-05,0
Botkyrka,127,1/1/2014,Diesel,Stockholms län,473,0.005320525,2.25E-05
Botkyrka,127,1/1/2014,Electric hybrids,Stockholms län,54,0.000607417,-0.000111925
Botkyrka,127,1/1/2014,Electricty,Stockholms län,3,3.37E-05,-3.48E-05
Botkyrka,127,1/1/2014,Ethanol,Stockholms län,2,2.25E-05,-2.32E-05
Botkyrka,127,1/1/2014,Gas,Stockholms län,639,0.007187771,0.000702272
Botkyrka,127,1/1/2014,NG,Stockholms län,97,0.001091101,9.77E-05
Botkyrka,127,1/1/2014,Plug-in hybrids,Stockholms län,9,0.000101236,4.41E-05
Botkyrka,127,1/1/2015,Diesel,Stockholms län,592,0.006620073,0.001299548
Botkyrka,127,1/1/2015,Electric hybrids,Stockholms län,62,0.000693318,8.59E-05
Botkyrka,127,1/1/2015,Electricty,Stockholms län,18,0.000201286,0.000167541
Botkyrka,127,1/1/2015,Ethanol,Stockholms län,1,1.12E-05,-1.13E-05
Botkyrka,127,1/1/2015,Gas,Stockholms län,766,0.008565837,0.001378067
Botkyrka,127,1/1/2015,NG,Stockholms län,51,0.00057031,-0.000520791
Botkyrka,127,1/1/2015,Plug-in hybrids,Stockholms län,7,7.83E-05,-2.30E-05
Botkyrka,127,1/1/2016,Diesel,Stockholms län,574,0.006330301,-0.000289772
Botkyrka,127,1/1/2016,Electric hybrids,Stockholms län,81,0.0008933,0.000199982
Botkyrka,127,1/1/2016,Electricty,Stockholms län,8,8.82E-05,-0.000113059
Botkyrka,127,1/1/2016,Ethanol,Stockholms län,0,0,-1.12E-05
Botkyrka,127,1/1/2016,Gas,Stockholms län,895,0.009870416,0.001304579
Botkyrka,127,1/1/2016,NG,Stockholms län,31,0.00034188,-0.00022843
Botkyrka,127,1/1/2016,Plug-in hybrids,Stockholms län,18,0.000198511,0.000120233
Botkyrka,127,1/1/2017,Diesel,Stockholms län,568,0.00617895,-0.00015135
Botkyrka,127,1/1/2017,Electric hybrids,Stockholms län,69,0.000750612,-0.000142688
Botkyrka,127,1/1/2017,Electricty,Stockholms län,9,9.79E-05,9.68E-06
Botkyrka,127,1/1/2017,Ethanol,Stockholms län,2,2.18E-05,2.18E-05
Botkyrka,127,1/1/2017,Gas,Stockholms län,796,0.008659233,-0.001211183
Botkyrka,127,1/1/2017,NG,Stockholms län,39,0.000424259,8.24E-05
Botkyrka,127,1/1/2017,Plug-in hybrids,Stockholms län,17,0.000184933,-1.36E-05
Botkyrka,127,1/1/2018,Diesel,Stockholms län,311,0.003340279,-0.002838671
Botkyrka,127,1/1/2018,Electric hybrids,Stockholms län,117,0.001256632,0.00050602
Botkyrka,127,1/1/2018,Electricty,Stockholms län,22,0.00023629,0.000138384
Botkyrka,127,1/1/2018,Ethanol,Stockholms län,0,0,-2.18E-05
Botkyrka,127,1/1/2018,Gas,Stockholms län,724,0.007776083,-0.00088315
Botkyrka,127,1/1/2018,NG,Stockholms län,23,0.00024703,-0.000177229
Botkyrka,127,1/1/2018,Plug-in hybrids,Stockholms län,49,0.000526282,0.000341349
Botkyrka,127,1/1/2019,Diesel,Stockholms län,299,0.003160476,-0.000179803
Botkyrka,127,1/1/2019,Electric hybrids,Stockholms län,160,0.001691225,0.000434592
Botkyrka,127,1/1/2019,Electricty,Stockholms län,63,0.00066592,0.00042963
Botkyrka,127,1/1/2019,Ethanol,Stockholms län,4,4.23E-05,4.23E-05
Botkyrka,127,1/1/2019,Gas,Stockholms län,764,0.008075598,0.000299515
Botkyrka,127,1/1/2019,NG,Stockholms län,39,0.000412236,0.000165206
Botkyrka,127,1/1/2019,Plug-in hybrids,Stockholms län,68,0.00071877,0.000192489
Botkyrka,127,1/1/2020,Diesel,Stockholms län,200,0.002108659,-0.001051817
Botkyrka,127,1/1/2020,Electric hybrids,Stockholms län,136,0.001433888,-0.000257336
Botkyrka,127,1/1/2020,Electricty,Stockholms län,85,0.00089618,0.00023026
Botkyrka,127,1/1/2020,Ethanol,Stockholms län,1,1.05E-05,-3.17E-05
Botkyrka,127,1/1/2020,Gas,Stockholms län,604,0.006368151,-0.001707447
Botkyrka,127,1/1/2020,NG,Stockholms län,18,0.000189779,-0.000222457
Botkyrka,127,1/1/2020,Plug-in hybrids,Stockholms län,135,0.001423345,0.000704574
Botkyrka,127,1/1/2021,Diesel,Stockholms län,155,0.001626136,-0.000482524
Botkyrka,127,1/1/2021,Electric hybrids,Stockholms län,162,0.001699574,0.000265686
Botkyrka,127,1/1/2021,Electricty,Stockholms län,267,0.00280115,0.00190497
Botkyrka,127,1/1/2021,Ethanol,Stockholms län,3,3.15E-05,2.09E-05
Botkyrka,127,1/1/2021,Gas,Stockholms län,497,0.005214125,-0.001154025
Botkyrka,127,1/1/2021,NG,Stockholms län,11,0.000115403,-7.44E-05
Botkyrka,127,1/1/2021,Plug-in hybrids,Stockholms län,214,0.002245116,0.000821771
Salem,128,1/1/2013,Diesel,Stockholms län,155,0.009686895,0
Salem,128,1/1/2013,Electric hybrids,Stockholms län,6,0.000374977,0
Salem,128,1/1/2013,Electricty,Stockholms län,0,0,0
Salem,128,1/1/2013,Ethanol,Stockholms län,1,6.25E-05,0
Salem,128,1/1/2013,Gas,Stockholms län,132,0.008249484,0
Salem,128,1/1/2013,NG,Stockholms län,0,0,0
Salem,128,1/1/2013,Plug-in hybrids,Stockholms län,1,6.25E-05,0
Salem,128,1/1/2014,Diesel,Stockholms län,129,0.007992565,-0.00169433
Salem,128,1/1/2014,Electric hybrids,Stockholms län,10,0.000619579,0.000244602
Salem,128,1/1/2014,Electricty,Stockholms län,0,0,0
Salem,128,1/1/2014,Ethanol,Stockholms län,0,0,-6.25E-05
Salem,128,1/1/2014,Gas,Stockholms län,180,0.011152416,0.002902932
Salem,128,1/1/2014,NG,Stockholms län,1,6.20E-05,6.20E-05
Salem,128,1/1/2014,Plug-in hybrids,Stockholms län,2,0.000123916,6.14E-05
Salem,128,1/1/2015,Diesel,Stockholms län,117,0.007122854,-0.000869711
Salem,128,1/1/2015,Electric hybrids,Stockholms län,12,0.000730549,0.00011097
Salem,128,1/1/2015,Electricty,Stockholms län,3,0.000182637,0.000182637
Salem,128,1/1/2015,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2015,Gas,Stockholms län,174,0.010592962,-0.000559454
Salem,128,1/1/2015,NG,Stockholms län,2,0.000121758,5.98E-05
Salem,128,1/1/2015,Plug-in hybrids,Stockholms län,0,0,-0.000123916
Salem,128,1/1/2016,Diesel,Stockholms län,153,0.009208546,0.002085692
Salem,128,1/1/2016,Electric hybrids,Stockholms län,18,0.001083358,0.000352809
Salem,128,1/1/2016,Electricty,Stockholms län,3,0.00018056,-2.08E-06
Salem,128,1/1/2016,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2016,Gas,Stockholms län,220,0.013241047,0.002648085
Salem,128,1/1/2016,NG,Stockholms län,1,6.02E-05,-6.16E-05
Salem,128,1/1/2016,Plug-in hybrids,Stockholms län,3,0.00018056,0.00018056
Salem,128,1/1/2017,Diesel,Stockholms län,103,0.006180618,-0.003027928
Salem,128,1/1/2017,Electric hybrids,Stockholms län,27,0.001620162,0.000536804
Salem,128,1/1/2017,Electricty,Stockholms län,3,0.000180018,-5.42E-07
Salem,128,1/1/2017,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2017,Gas,Stockholms län,214,0.012841284,-0.000399763
Salem,128,1/1/2017,NG,Stockholms län,5,0.00030003,0.000239843
Salem,128,1/1/2017,Plug-in hybrids,Stockholms län,7,0.000420042,0.000239482
Salem,128,1/1/2018,Diesel,Stockholms län,69,0.004110568,-0.00207005
Salem,128,1/1/2018,Electric hybrids,Stockholms län,23,0.001370189,-0.000249973
Salem,128,1/1/2018,Electricty,Stockholms län,6,0.000357441,0.000177423
Salem,128,1/1/2018,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2018,Gas,Stockholms län,210,0.012510425,-0.000330859
Salem,128,1/1/2018,NG,Stockholms län,2,0.000119147,-0.000180883
Salem,128,1/1/2018,Plug-in hybrids,Stockholms län,7,0.000417014,-3.03E-06
Salem,128,1/1/2019,Diesel,Stockholms län,78,0.004656716,0.000546148
Salem,128,1/1/2019,Electric hybrids,Stockholms län,39,0.002328358,0.000958169
Salem,128,1/1/2019,Electricty,Stockholms län,13,0.000776119,0.000418679
Salem,128,1/1/2019,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2019,Gas,Stockholms län,185,0.011044776,-0.001465649
Salem,128,1/1/2019,NG,Stockholms län,2,0.000119403,2.56E-07
Salem,128,1/1/2019,Plug-in hybrids,Stockholms län,8,0.000477612,6.06E-05
Salem,128,1/1/2020,Diesel,Stockholms län,43,0.002535527,-0.00212119
Salem,128,1/1/2020,Electric hybrids,Stockholms län,24,0.001415178,-0.00091318
Salem,128,1/1/2020,Electricty,Stockholms län,22,0.001297246,0.000521127
Salem,128,1/1/2020,Ethanol,Stockholms län,0,0,0
Salem,128,1/1/2020,Gas,Stockholms län,169,0.00996521,-0.001079566
Salem,128,1/1/2020,NG,Stockholms län,0,0,-0.000119403
Salem,128,1/1/2020,Plug-in hybrids,Stockholms län,32,0.001886904,0.001409292
Salem,128,1/1/2021,Diesel,Stockholms län,29,0.001680965,-0.000854562
Salem,128,1/1/2021,Electric hybrids,Stockholms län,29,0.001680965,0.000265787
Salem,128,1/1/2021,Electricty,Stockholms län,70,0.004057501,0.002760254
Salem,128,1/1/2021,Ethanol,Stockholms län,4,0.000231857,0.000231857
Salem,128,1/1/2021,Gas,Stockholms län,135,0.00782518,-0.002140031
Salem,128,1/1/2021,NG,Stockholms län,0,0,0
Salem,128,1/1/2021,Plug-in hybrids,Stockholms län,71,0.004115465,0.002228561
Haninge,136,1/1/2013,Diesel,Stockholms län,898,0.011095735,0
Haninge,136,1/1/2013,Electric hybrids,Stockholms län,56,0.000691939,0
Haninge,136,1/1/2013,Electricty,Stockholms län,1,1.24E-05,0
Haninge,136,1/1/2013,Ethanol,Stockholms län,10,0.000123561,0
Haninge,136,1/1/2013,Gas,Stockholms län,905,0.011182227,0
Haninge,136,1/1/2013,NG,Stockholms län,19,0.000234765,0
Haninge,136,1/1/2013,Plug-in hybrids,Stockholms län,1,1.24E-05,0
Haninge,136,1/1/2014,Diesel,Stockholms län,910,0.011042751,-5.30E-05
Haninge,136,1/1/2014,Electric hybrids,Stockholms län,42,0.000509665,-0.000182273
Haninge,136,1/1/2014,Electricty,Stockholms län,6,7.28E-05,6.05E-05
Haninge,136,1/1/2014,Ethanol,Stockholms län,7,8.49E-05,-3.86E-05
Haninge,136,1/1/2014,Gas,Stockholms län,1008,0.012231971,0.001049744
Haninge,136,1/1/2014,NG,Stockholms län,23,0.000279103,4.43E-05
Haninge,136,1/1/2014,Plug-in hybrids,Stockholms län,4,4.85E-05,3.62E-05
Haninge,136,1/1/2015,Diesel,Stockholms län,996,0.011876088,0.000833337
Haninge,136,1/1/2015,Electric hybrids,Stockholms län,63,0.000751198,0.000241533
Haninge,136,1/1/2015,Electricty,Stockholms län,16,0.000190781,0.000117971
Haninge,136,1/1/2015,Ethanol,Stockholms län,1,1.19E-05,-7.30E-05
Haninge,136,1/1/2015,Gas,Stockholms län,1193,0.014225073,0.001993103
Haninge,136,1/1/2015,NG,Stockholms län,6,7.15E-05,-0.00020756
Haninge,136,1/1/2015,Plug-in hybrids,Stockholms län,11,0.000131162,8.26E-05
Haninge,136,1/1/2016,Diesel,Stockholms län,1027,0.011984643,0.000108555
Haninge,136,1/1/2016,Electric hybrids,Stockholms län,103,0.001201965,0.000450767
Haninge,136,1/1/2016,Electricty,Stockholms län,15,0.000175043,-1.57E-05
Haninge,136,1/1/2016,Ethanol,Stockholms län,1,1.17E-05,-2.54E-07
Haninge,136,1/1/2016,Gas,Stockholms län,1383,0.016139008,0.001913935
Haninge,136,1/1/2016,NG,Stockholms län,5,5.83E-05,-1.32E-05
Haninge,136,1/1/2016,Plug-in hybrids,Stockholms län,37,0.000431774,0.000300612
Haninge,136,1/1/2017,Diesel,Stockholms län,907,0.010302486,-0.001682156
Haninge,136,1/1/2017,Electric hybrids,Stockholms län,146,0.001658394,0.000456428
Haninge,136,1/1/2017,Electricty,Stockholms län,16,0.000181742,6.70E-06
Haninge,136,1/1/2017,Ethanol,Stockholms län,2,2.27E-05,1.10E-05
Haninge,136,1/1/2017,Gas,Stockholms län,1418,0.016106864,-3.21E-05
Haninge,136,1/1/2017,NG,Stockholms län,8,9.09E-05,3.25E-05
Haninge,136,1/1/2017,Plug-in hybrids,Stockholms län,89,0.001010939,0.000579165
Haninge,136,1/1/2018,Diesel,Stockholms län,581,0.006456345,-0.003846142
Haninge,136,1/1/2018,Electric hybrids,Stockholms län,163,0.001811332,0.000152939
Haninge,136,1/1/2018,Electricty,Stockholms län,28,0.000311149,0.000129407
Haninge,136,1/1/2018,Ethanol,Stockholms län,1,1.11E-05,-1.16E-05
Haninge,136,1/1/2018,Gas,Stockholms län,1613,0.017924413,0.001817549
Haninge,136,1/1/2018,NG,Stockholms län,20,0.000222249,0.000131379
Haninge,136,1/1/2018,Plug-in hybrids,Stockholms län,136,0.001511296,0.000500357
Haninge,136,1/1/2019,Diesel,Stockholms län,502,0.005450893,-0.001005452
Haninge,136,1/1/2019,Electric hybrids,Stockholms län,215,0.002334546,0.000523213
Haninge,136,1/1/2019,Electricty,Stockholms län,92,0.000998968,0.000687819
Haninge,136,1/1/2019,Ethanol,Stockholms län,2,2.17E-05,1.06E-05
Haninge,136,1/1/2019,Gas,Stockholms län,1671,0.018144308,0.000219895
